"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 07:00","2019","07","02","07:00","11,2","","7,2","","76","","31","","14","","","M","102,20","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 08:00","2019","07","02","08:00","11,6","","7,9","","78","","32","","10","","","M","102,21","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 09:00","2019","07","02","09:00","12,4","","8,1","","75","","32","","9","","","M","102,23","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 10:00","2019","07","02","10:00","13,5","","7,3","","66","","33","","14","","","M","102,22","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 11:00","2019","07","02","11:00","13,3","","7,7","","69","","32","","11","","","M","102,22","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 12:00","2019","07","02","12:00","14,9","","8,2","","64","","34","","9","","","M","102,20","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 13:00","2019","07","02","13:00","15,4","","8,5","","63","","35","","12","","","M","102,20","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 14:00","2019","07","02","14:00","15,6","","7,8","","59","","35","","10","","","M","102,17","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 15:00","2019","07","02","15:00","16,2","","7,5","","56","","35","","12","","","M","102,12","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 16:00","2019","07","02","16:00","15,7","","7,6","","58","","1","","13","","","M","102,10","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 17:00","2019","07","02","17:00","16,5","","7,7","","56","","32","","12","","","M","102,08","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 18:00","2019","07","02","18:00","15,7","","8,2","","60","","34","","10","","","M","102,07","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 19:00","2019","07","02","19:00","15,5","","8,2","","61","","1","","8","","","M","102,05","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 20:00","2019","07","02","20:00","15,0","","7,7","","61","","1","","9","","","M","102,03","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 21:00","2019","07","02","21:00","14,8","","7,2","","60","","33","","6","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 22:00","2019","07","02","22:00","14,5","","7,5","","63","","35","","6","","","M","101,99","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-02 23:00","2019","07","02","23:00","14,0","","7,9","","66","","36","","12","","","M","101,96","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 00:00","2019","07","03","00:00","12,9","","8,2","","73","","4","","7","","","M","101,93","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 01:00","2019","07","03","01:00","11,7","","8,7","","82","","5","","4","","","M","101,92","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 02:00","2019","07","03","02:00","10,4","","8,5","","88","","8","","3","","","M","101,89","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 03:00","2019","07","03","03:00","9,8","","8,6","","92","","8","","3","","","M","101,85","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 04:00","2019","07","03","04:00","9,6","","8,3","","92","","9","","3","","","M","101,82","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 05:00","2019","07","03","05:00","9,7","","9,0","","95","","12","","2","","","M","101,82","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 06:00","2019","07","03","06:00","11,6","","9,7","","88","","10","","7","","","M","101,77","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 07:00","2019","07","03","07:00","12,8","","9,2","","78","","12","","7","","","M","101,74","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 08:00","2019","07","03","08:00","13,9","","9,2","","73","","14","","8","","","M","101,68","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 09:00","2019","07","03","09:00","15,7","","9,8","","68","","15","","9","","","M","101,63","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 10:00","2019","07","03","10:00","17,0","","9,8","","62","","17","","10","","","M","101,62","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 11:00","2019","07","03","11:00","18,3","","10,6","","60","","15","","10","","","M","101,55","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 12:00","2019","07","03","12:00","19,7","","11,2","","57","","17","","13","","","M","101,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 13:00","2019","07","03","13:00","21,2","","9,8","","48","","15","","15","","","M","101,41","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 14:00","2019","07","03","14:00","22,2","","9,8","","45","","17","","13","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 15:00","2019","07","03","15:00","22,5","","8,8","","41","","18","","18","","","M","101,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 16:00","2019","07","03","16:00","23,4","","7,6","","36","","15","","16","","","M","101,32","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 17:00","2019","07","03","17:00","23,2","","8,4","","38","","17","","15","","","M","101,29","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 18:00","2019","07","03","18:00","22,8","","7,8","","38","","15","","17","","","M","101,25","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 19:00","2019","07","03","19:00","22,4","","8,0","","39","","16","","14","","","M","101,23","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 20:00","2019","07","03","20:00","21,9","","8,4","","42","","15","","13","","","M","101,21","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 21:00","2019","07","03","21:00","19,8","","11,6","","59","","29","","7","","","M","101,26","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 22:00","2019","07","03","22:00","17,6","","13,7","","78","","8","","5","","","M","101,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-03 23:00","2019","07","03","23:00","17,2","","13,7","","79","","9","","6","","","M","101,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 00:00","2019","07","04","00:00","18,0","","12,7","","71","","17","","11","","","M","101,31","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 01:00","2019","07","04","01:00","16,1","","13,9","","87","","18","","13","","","M","101,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 02:00","2019","07","04","02:00","15,8","","13,8","","88","","17","","11","","","M","101,30","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 03:00","2019","07","04","03:00","15,6","","13,7","","88","","18","","7","","","M","101,32","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 04:00","2019","07","04","04:00","15,5","","13,8","","89","","16","","3","","","M","101,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 05:00","2019","07","04","05:00","15,3","","14,2","","93","","10","","1","","","M","101,45","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 06:00","2019","07","04","06:00","15,4","","14,2","","92","","33","","4","","","M","101,53","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 07:00","2019","07","04","07:00","16,3","","12,1","","76","","33","","18","","","M","101,67","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 08:00","2019","07","04","08:00","13,2","","10,7","","85","","32","","20","","","M","101,82","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 09:00","2019","07","04","09:00","12,8","","11,6","","93","","32","","15","","","M","101,94","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 10:00","2019","07","04","10:00","13,0","","11,9","","93","","32","","16","","","M","101,99","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 11:00","2019","07","04","11:00","13,5","","12,9","","97","","31","","14","","","M","102,05","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 12:00","2019","07","04","12:00","14,0","","13,0","","94","","31","","17","","","M","102,10","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 13:00","2019","07","04","13:00","12,7","","10,2","","85","","32","","21","","","M","102,22","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 14:00","2019","07","04","14:00","12,8","","9,7","","81","","31","","21","","","M","102,33","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 15:00","2019","07","04","15:00","12,4","","9,8","","84","","32","","16","","","M","102,40","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 16:00","2019","07","04","16:00","12,3","","10,5","","88","","33","","10","","","M","102,45","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 17:00","2019","07","04","17:00","12,8","","11,1","","89","","36","","8","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 18:00","2019","07","04","18:00","13,5","","11,5","","88","","34","","3","","","M","102,52","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 19:00","2019","07","04","19:00","14,1","","10,9","","81","","7","","5","","","M","102,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 20:00","2019","07","04","20:00","15,4","","11,2","","75","","23","","3","","","M","102,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 21:00","2019","07","04","21:00","15,2","","10,4","","73","","18","","11","","","M","102,55","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 22:00","2019","07","04","22:00","14,6","","10,8","","78","","19","","12","","","M","102,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-04 23:00","2019","07","04","23:00","14,1","","11,1","","82","","18","","14","","","M","102,54","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 00:00","2019","07","05","00:00","13,6","","11,0","","84","","19","","13","","","M","102,51","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 01:00","2019","07","05","01:00","12,6","","10,7","","88","","18","","8","","","M","102,51","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 02:00","2019","07","05","02:00","12,2","","10,3","","88","","18","","9","","","M","102,46","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 03:00","2019","07","05","03:00","12,7","","10,1","","84","","17","","13","","","M","102,45","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 04:00","2019","07","05","04:00","13,1","","10,0","","81","","17","","16","","","M","102,40","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 05:00","2019","07","05","05:00","13,4","","10,2","","81","","16","","16","","","M","102,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 06:00","2019","07","05","06:00","13,8","","10,2","","79","","17","","14","","","M","102,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 07:00","2019","07","05","07:00","14,2","","10,3","","77","","17","","13","","","M","102,24","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 08:00","2019","07","05","08:00","14,1","","10,7","","80","","19","","9","","","M","102,21","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 09:00","2019","07","05","09:00","15,1","","11,0","","77","","17","","9","","","M","102,15","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 10:00","2019","07","05","10:00","14,9","","12,6","","86","","20","","4","","","M","102,14","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 11:00","2019","07","05","11:00","17,4","","13,4","","77","","18","","14","","","M","102,07","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 12:00","2019","07","05","12:00","18,9","","13,2","","69","","17","","12","","","M","102,05","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 13:00","2019","07","05","13:00","20,2","","13,8","","66","","16","","9","","","M","102,08","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 14:00","2019","07","05","14:00","20,1","","13,9","","67","","36","","4","","","M","102,11","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 15:00","2019","07","05","15:00","20,5","","13,6","","64","","33","","11","","","M","102,13","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 16:00","2019","07","05","16:00","19,0","","11,9","","63","","34","","14","","","M","102,17","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 17:00","2019","07","05","17:00","18,6","","11,2","","62","","35","","17","","","M","102,20","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 18:00","2019","07","05","18:00","16,9","","10,5","","66","","34","","21","","","M","102,28","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 19:00","2019","07","05","19:00","15,6","","9,6","","67","","36","","26","","","M","102,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 20:00","2019","07","05","20:00","13,1","","10,8","","86","","35","","16","","","M","102,44","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 21:00","2019","07","05","21:00","12,1","","11,3","","95","","30","","11","","","M","102,43","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 22:00","2019","07","05","22:00","12,0","","11,2","","95","","29","","10","","","M","102,38","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-05 23:00","2019","07","05","23:00","12,0","","10,7","","92","","31","","12","","","M","102,39","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 00:00","2019","07","06","00:00","11,0","","9,8","","92","","32","","15","","","M","102,41","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 01:00","2019","07","06","01:00","10,3","","9,4","","94","","31","","12","","","M","102,41","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 02:00","2019","07","06","02:00","10,4","","9,3","","93","","30","","15","","","M","102,41","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 03:00","2019","07","06","03:00","10,2","","8,7","","91","","31","","17","","","M","102,42","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 04:00","2019","07","06","04:00","10,0","","7,1","","82","","31","","23","","","M","102,46","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 05:00","2019","07","06","05:00","9,3","","5,9","","79","","31","","18","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 06:00","2019","07","06","06:00","9,2","","5,3","","77","","31","","18","","","M","102,50","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 07:00","2019","07","06","07:00","8,6","","5,2","","79","","31","","14","","","M","102,51","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 08:00","2019","07","06","08:00","9,7","","5,0","","73","","31","","19","","","M","102,50","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 09:00","2019","07","06","09:00","11,0","","4,8","","65","","32","","18","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 10:00","2019","07","06","10:00","11,8","","5,7","","66","","33","","9","","","M","102,47","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 11:00","2019","07","06","11:00","13,2","","5,3","","58","","31","","16","","","M","102,46","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 12:00","2019","07","06","12:00","12,8","","6,2","","64","","33","","17","","","M","102,45","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 13:00","2019","07","06","13:00","12,8","","6,6","","66","","32","","20","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 14:00","2019","07","06","14:00","13,1","","6,7","","65","","32","","29","","","M","102,50","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 15:00","2019","07","06","15:00","13,0","","6,9","","66","","32","","24","","","M","102,50","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 16:00","2019","07","06","16:00","13,8","","6,1","","59","","32","","27","","","M","102,47","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 17:00","2019","07","06","17:00","12,7","","4,9","","59","","33","","23","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 18:00","2019","07","06","18:00","10,8","","4,2","","63","","32","","28","","","M","102,52","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 19:00","2019","07","06","19:00","10,7","","4,3","","65","","32","","23","","","M","102,51","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 20:00","2019","07","06","20:00","10,2","","4,0","","65","","32","","21","","","M","102,49","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 21:00","2019","07","06","21:00","10,6","","5,1","","69","","31","","19","","","M","102,48","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 22:00","2019","07","06","22:00","9,2","","4,4","","72","","31","","17","","","M","102,46","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-06 23:00","2019","07","06","23:00","9,1","","4,7","","74","","32","","18","","","M","102,42","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 00:00","2019","07","07","00:00","8,4","","4,8","","78","","32","","21","","","M","102,43","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 01:00","2019","07","07","01:00","8,3","","5,6","","83","","34","","21","","","M","102,42","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 02:00","2019","07","07","02:00","7,9","","5,9","","87","","31","","16","","","M","102,40","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 03:00","2019","07","07","03:00","7,6","","6,2","","91","","33","","13","","","M","102,40","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 04:00","2019","07","07","04:00","8,0","","6,0","","87","","34","","17","","","M","102,38","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 05:00","2019","07","07","05:00","8,4","","6,0","","85","","34","","14","","","M","102,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 06:00","2019","07","07","06:00","8,5","","5,9","","83","","32","","14","","","M","102,37","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 07:00","2019","07","07","07:00","8,7","","6,1","","84","","34","","11","","","M","102,36","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 08:00","2019","07","07","08:00","9,2","","6,5","","84","","1","","10","","","M","102,32","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 09:00","2019","07","07","09:00","9,7","","6,9","","83","","36","","5","","","M","102,31","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 10:00","2019","07","07","10:00","10,3","","6,9","","79","","34","","3","","","M","102,29","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 11:00","2019","07","07","11:00","10,5","","7,0","","79","","32","","6","","","M","102,27","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 12:00","2019","07","07","12:00","11,2","","6,6","","73","","30","","9","","","M","102,26","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 13:00","2019","07","07","13:00","11,4","","6,8","","73","","1","","5","","","M","102,23","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 14:00","2019","07","07","14:00","11,8","","7,0","","72","","34","","5","","","M","102,21","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 15:00","2019","07","07","15:00","12,0","","7,0","","72","","23","","1","","","M","102,18","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 16:00","2019","07","07","16:00","12,4","","7,0","","69","","9","","7","","","M","102,14","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 17:00","2019","07","07","17:00","12,5","","7,2","","70","","13","","4","","","M","102,13","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 18:00","2019","07","07","18:00","12,6","","6,8","","67","","0","","1","","","M","102,10","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 19:00","2019","07","07","19:00","12,9","","6,7","","66","","8","","6","","","M","102,08","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 20:00","2019","07","07","20:00","12,8","","7,5","","70","","8","","6","","","M","102,01","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 21:00","2019","07","07","21:00","12,7","","6,5","","66","","8","","7","","","M","102,00","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 22:00","2019","07","07","22:00","12,4","","7,6","","72","","7","","6","","","M","101,98","","","","","","ND"
"-135,01","68,22","AKLAVIK A","2200105","2019-07-07 23:00","2019","07","07","23:00","12,2","","8,5","","78","","7","","4","","","M","102,00","","","","","","ND"
